zMaterializeCollapsible.prg;4;115;New;ZCollapsiblePanel;;oParent::0#cTitle::0#cIcon::0#cText::0#;Self
zMaterializeCollapsible.prg;6;110;oBody;ZCollapsiblePanel;WDiv;;0
zMaterializeCollapsible.prg;6;113;oBodySpan;ZCollapsiblePanel;WSpan;;0
zMaterializeCollapsible.prg;6;109;oHeader;ZCollapsiblePanel;WDiv;;0
zMaterializeCollapsible.prg;6;112;oHeadSpan;ZCollapsiblePanel;WSpan;;0
zMaterializeCollapsible.prg;6;111;oIcon;ZCollapsiblePanel;WIconGoogle;;0
zMaterializeCollection.prg;3;14;;ZCollection;;;WDiv
zMaterializeCollection.prg;4;17;AddHeader;ZCollection;;cText::0#nHeaderSize::0#;WCollectionItem
zMaterializeCollection.prg;4;18;AddItem;ZCollection;;cText::0#cUrl::0#;WCollectionItem
zMaterializeCollection.prg;6;22;aItems;ZCollection;~{}?WCollectionItem;;0
zMaterializeCollection.prg;6;21;cTag;ZCollection;~"ul"?;;0
zMaterializeCollection.prg;4;16;New;ZCollection;;oParent::0#;Self
zMaterializeCollection.prg;3;79;;ZCollectionItem;;;WDiv
zMaterializeCollection.prg;6;91;cColor;ZCollectionItem;~""?;;0
zMaterializeCollection.prg;6;100;cHRef;ZCollectionItem;;;0
zMaterializeCollection.prg;6;90;cIcon;ZCollectionItem;~""?;;0
zMaterializeCollection.prg;6;101;cSecHRef;ZCollectionItem;;;0
zMaterializeCollection.prg;6;92;cSecIcon;ZCollectionItem;~""?;;0
zMaterializeCollection.prg;6;89;cSource;ZCollectionItem;~""?;;0
zMaterializeCollection.prg;6;94;cText;ZCollectionItem;~""?;;0
zMaterializeCollection.prg;6;93;cTitle;ZCollectionItem;~""?;;0
zMaterializeCollection.prg;6;96;lActive;ZCollectionItem;~.F.?;;0
zMaterializeCollection.prg;6;95;lHeader;ZCollectionItem;~.F.?;;0
zMaterializeCollection.prg;4;98;New;ZCollectionItem;;oParent::0#cText::0#xRef::0#cIcon::0#;Self
zMaterializeCollection.prg;6;87;oHRef;ZCollectionItem;WTask;;0
zMaterializeCollection.prg;6;82;oIcon;ZCollectionItem;WIconGoogle;;0
zMaterializeCollection.prg;6;81;oImage;ZCollectionItem;WImage;;0
zMaterializeCollection.prg;6;88;oSechRef;ZCollectionItem;WTask;;0
zMaterializeCollection.prg;6;86;oSecIcon;ZCollectionItem;WIconGoogle;;0
zMaterializeCollection.prg;6;85;oSecLink;ZCollectionItem;WLink;;0
zMaterializeCollection.prg;6;84;oSubTitle;ZCollectionItem;WSpan;;0
zMaterializeCollection.prg;6;83;oTitle;ZCollectionItem;WSpan;;0
zColor.prg;3;12;;ZColor;;;WInput
zContainer.prg;3;16;;ZContainer;;;WControl
zContainer.prg;6;19;lTextAfter;ZContainer;~.F.?;;0
zContainer.prg;4;21;New;ZContainer;;oParent::0#oOwner::0#;Self
zContainer.prg;6;18;oParent;ZContainer;;;8
zContext.prg;3;14;;ZContext;;;WPackage
zContext.prg;4;40;AccentColor;ZContext;;;cssVarColor
zContext.prg;4;41;AccentHoverColor;ZContext;;;cssVarColor
zContext.prg;4;42;AccentTextColor;ZContext;;;cssVarColor
zContext.prg;6;19;aVarColors;ZContext;~{"body-color","body-alt-color","body-text-color",?;;0
zContext.prg;4;28;BodyAltColor;ZContext;;;cssVarColor
zContext.prg;4;27;BodyColor;ZContext;;;cssVarColor
